Date	BTC Price	EOS Price	XIN Price	ETH Price	DOT Price	MOB Price	UNI Price	SOL Price	BOX Price
2020-12-09	$18,808.83	$3.00	$139.07	$0.00	$0.00	$0.00	$0.00	$0.00	$2.44
2020-12-10	$18,101.07	$2.74	$133.92	$0.00	$0.00	$0.00	$0.00	$0.00	$2.33
2020-12-11	$18,122.07	$2.71	$132.72	$0.00	$0.00	$0.00	$0.00	$0.00	$2.32
2020-12-12	$18,407.98	$2.74	$130.27	$0.00	$0.00	$0.00	$0.00	$0.00	$2.36
2020-12-13	$19,164.13	$2.81	$125.20	$0.00	$0.00	$0.00	$0.00	$0.00	$2.44
2020-12-14	$19,213.17	$2.84	$128.85	$0.00	$0.00	$0.00	$0.00	$0.00	$2.45
2020-12-15	$19,381.47	$2.88	$130.69	$0.00	$0.00	$0.00	$0.00	$0.00	$2.47
2020-12-16	$20,639.95	$3.00	$136.51	$0.00	$0.00	$0.00	$0.00	$0.00	$2.62
2020-12-17	$23,194.57	$3.19	$145.05	$0.00	$0.00	$0.00	$0.00	$0.00	$2.91
2020-12-18	$22,489.83	$3.01	$140.16	$0.00	$0.00	$0.00	$0.00	$0.00	$2.81
2020-12-19	$23,478.47	$3.09	$142.71	$0.00	$0.00	$0.00	$0.00	$0.00	$2.93
2020-12-20	$23,843.16	$3.27	$148.29	$0.00	$0.00	$0.00	$0.00	$0.00	$2.99
2020-12-21	$23,014.04	$2.99	$139.88	$0.00	$0.00	$0.00	$0.00	$0.00	$2.86
2020-12-22	$23,579.69	$2.95	$141.88	$0.00	$0.00	$0.00	$0.00	$0.00	$2.91
2020-12-23	$23,579.24	$2.61	$133.63	$0.00	$0.00	$0.00	$0.00	$0.00	$2.86
2020-12-24	$23,252.11	$2.55	$128.81	$0.00	$0.00	$0.00	$0.00	$0.00	$2.81
2020-12-25	$24,093.01	$2.65	$135.30	$0.00	$0.00	$0.00	$0.00	$0.00	$2.92
2020-12-26	$25,506.57	$2.57	$133.10	$0.00	$0.00	$0.00	$0.00	$0.00	$3.04
2020-12-27	$27,337.47	$2.81	$137.54	$0.00	$0.00	$0.00	$0.00	$0.00	$3.27
2020-12-28	$26,892.40	$2.83	$134.77	$0.00	$0.00	$0.00	$0.00	$0.00	$3.22
2020-12-29	$26,909.94	$2.54	$122.86	$0.00	$0.00	$0.00	$0.00	$0.00	$3.17
2020-12-30	$26,614.42	$2.60	$126.03	$0.00	$0.00	$0.00	$0.00	$0.00	$3.15
2020-12-31	$28,144.42	$2.57	$126.50	$0.00	$0.00	$0.00	$0.00	$0.00	$3.30
2021-01-01	$29,231.33	$2.68	$129.65	$0.00	$0.00	$0.00	$0.00	$0.00	$3.43
2021-01-02	$31,702.74	$2.63	$132.10	$0.00	$0.00	$0.00	$0.00	$0.00	$3.67
2021-01-03	$33,666.93	$2.73	$137.46	$0.00	$0.00	$0.00	$0.00	$0.00	$3.89
2021-01-04	$31,941.18	$2.81	$134.49	$0.00	$0.00	$0.00	$0.00	$0.00	$3.72
2021-01-05	$32,082.64	$2.86	$137.29	$0.00	$0.00	$0.00	$0.00	$0.00	$3.75
2021-01-06	$34,665.90	$3.26	$149.30	$0.00	$0.00	$0.00	$0.00	$0.00	$4.08
2021-01-07	$38,850.00	$3.28	$165.23	$0.00	$0.00	$0.00	$0.00	$0.00	$4.51
2021-01-08	$40,656.07	$3.07	$180.71	$0.00	$0.00	$0.00	$0.00	$0.00	$4.67
2021-01-09	$40,509.12	$3.49	$190.07	$0.00	$0.00	$0.00	$0.00	$0.00	$4.73
2021-01-10	$39,739.11	$3.15	$193.10	$0.00	$0.00	$0.00	$0.00	$0.00	$4.60
2021-01-11	$32,184.37	$2.53	$159.43	$0.00	$0.00	$0.00	$0.00	$0.00	$3.73
2021-01-12	$33,912.00	$2.61	$167.83	$0.00	$0.00	$0.00	$0.00	$0.00	$3.92
2021-01-13	$34,612.79	$2.69	$173.84	$0.00	$0.00	$0.00	$0.00	$0.00	$4.00
2021-01-14	$39,482.97	$2.78	$173.97	$0.00	$0.00	$0.00	$0.00	$0.00	$4.50
2021-01-15	$35,589.20	$2.69	$161.72	$0.00	$0.00	$0.00	$0.00	$0.00	$4.09
2021-01-16	$37,374.72	$2.85	$165.55	$0.00	$0.00	$0.00	$0.00	$0.00	$4.30
2021-01-17	$35,800.21	$2.75	$161.72	$0.00	$0.00	$0.00	$0.00	$0.00	$4.12
2021-01-18	$36,398.44	$2.78	$166.42	$0.00	$0.00	$0.00	$0.00	$0.00	$4.19
2021-01-19	$37,286.58	$2.89	$178.00	$1,408.43	$16.82	$3.28	$8.96	$0.00	$4.31
2021-01-20	$34,346.53	$2.71	$157.85	$1,280.06	$15.07	$3.00	$8.05	$0.00	$3.96
2021-01-21	$31,400.09	$2.58	$146.71	$1,196.09	$16.22	$2.96	$8.10	$0.00	$3.65
2021-01-22	$32,404.56	$2.64	$139.00	$1,222.32	$17.16	$3.13	$8.53	$0.00	$3.76
2021-01-23	$31,905.41	$2.73	$152.70	$1,231.19	$17.72	$2.98	$9.02	$0.00	$3.73
2021-01-24	$31,911.72	$2.70	$153.24	$1,313.00	$17.65	$3.02	$10.77	$0.00	$3.75
2021-01-25	$34,370.02	$2.73	$152.16	$1,431.45	$18.02	$2.98	$11.69	$0.00	$4.02
2021-01-26	$31,762.36	$2.59	$149.52	$1,286.32	$16.76	$3.05	$12.53	$0.00	$3.74
2021-01-27	$30,394.10	$2.52	$121.00	$1,278.60	$15.77	$3.51	$14.25	$0.00	$3.60
2021-01-28	$31,946.82	$2.68	$139.23	$1,338.61	$17.02	$3.76	$14.12	$0.00	$3.78
2021-01-29	$36,884.76	$2.81	$149.90	$1,391.57	$17.19	$3.63	$14.33	$0.00	$4.30
2021-01-30	$34,270.00	$2.86	$144.97	$1,372.50	$16.63	$3.66	$16.95	$0.00	$4.06
2021-01-31	$32,745.66	$2.84	$139.28	$1,304.23	$15.88	$3.46	$17.80	$0.00	$3.89
2021-02-01	$33,289.61	$2.98	$147.00	$1,311.39	$15.91	$3.44	$18.45	$0.00	$3.97
2021-02-02	$34,625.25	$3.01	$144.98	$1,421.83	$16.59	$3.35	$18.85	$0.00	$4.12
2021-02-03	$36,811.48	$3.03	$147.88	$1,593.46	$19.35	$2.91	$19.84	$0.00	$4.37
2021-02-04	$36,622.02	$3.02	$147.88	$1,576.68	$19.70	$3.02	$20.18	$0.00	$4.36
2021-02-05	$38,000.01	$3.17	$151.62	$1,735.36	$20.96	$3.22	$21.39	$0.00	$4.54
2021-02-06	$40,780.01	$3.17	$153.78	$1,676.31	$20.04	$3.10	$19.51	$0.00	$4.79
2021-02-07	$38,083.13	$3.36	$147.88	$1,551.92	$19.32	$3.12	$17.98	$0.00	$4.49
2021-02-08	$43,570.80	$3.51	$155.40	$1,736.73	$22.36	$3.19	$19.66	$0.00	$5.10
2021-02-09	$46,815.55	$3.71	$166.00	$1,747.29	$22.75	$3.03	$19.06	$0.00	$5.44
2021-02-10	$44,212.02	$3.81	$169.90	$1,710.87	$22.74	$3.37	$20.00	$0.00	$5.19
2021-02-11	$47,951.67	$4.30	$183.92	$1,794.47	$25.26	$3.59	$20.68	$0.00	$5.62
2021-02-12	$47,054.90	$4.60	$183.92	$1,793.45	$28.01	$3.87	$22.34	$0.00	$5.57
2021-02-13	$47,185.00	$5.25	$200.00	$1,816.38	$28.74	$4.40	$22.02	$0.00	$5.63
2021-02-14	$48,477.38	$5.02	$195.04	$1,796.68	$26.87	$4.71	$21.03	$0.00	$5.73
2021-02-15	$47,915.69	$4.89	$201.00	$1,807.30	$29.19	$4.64	$20.65	$0.00	$5.68
2021-02-16	$49,028.32	$4.68	$201.01	$1,776.04	$29.87	$4.38	$20.99	$0.00	$5.78
2021-02-17	$51,131.53	$4.81	$210.00	$1,812.01	$30.84	$4.35	$20.73	$0.00	$6.01
2021-02-18	$51,509.79	$4.79	$207.58	$1,905.43	$31.05	$4.49	$21.03	$0.00	$6.06
2021-02-19	$53,713.79	$5.17	$211.87	$1,931.87	$33.94	$4.54	$20.45	$0.00	$6.31
2021-02-20	$56,206.93	$5.10	$197.69	$1,981.58	$38.36	$4.34	$27.56	$0.00	$6.64
2021-02-21	$57,237.16	$5.08	$191.06	$1,957.57	$38.65	$4.55	$30.09	$0.00	$6.76
2021-02-22	$53,504.09	$4.62	$173.30	$1,735.62	$35.88	$4.38	$25.59	$0.00	$6.28
2021-02-23	$48,657.17	$3.83	$160.07	$1,588.11	$34.13	$4.09	$24.08	$0.00	$5.72
2021-02-24	$49,635.51	$3.91	$160.08	$1,646.12	$34.26	$4.49	$25.81	$0.00	$5.85
2021-02-25	$50,739.55	$4.02	$166.55	$1,621.60	$34.18	$4.49	$25.76	$0.00	$5.96
2021-02-26	$47,722.80	$3.70	$153.83	$1,532.62	$32.49	$4.39	$23.56	$0.00	$5.60
2021-02-27	$46,644.23	$3.70	$150.88	$1,458.69	$33.88	$4.50	$23.23	$0.00	$5.49
2021-02-28	$43,510.25	$3.32	$144.98	$1,313.61	$30.24	$4.41	$20.75	$0.00	$5.10
2021-03-01	$49,139.23	$3.64	$150.84	$1,542.75	$35.40	$4.94	$24.71	$0.00	$5.77
2021-03-02	$48,525.00	$3.73	$154.50	$1,554.80	$36.82	$5.02	$26.56	$0.00	$5.74
2021-03-03	$50,676.59	$3.88	$163.30	$1,592.12	$37.25	$5.17	$25.86	$0.00	$5.97
2021-03-04	$49,504.25	$3.82	$160.32	$1,575.74	$35.92	$4.91	$28.85	$0.00	$5.87
2021-03-05	$48,221.50	$3.70	$156.94	$1,491.67	$33.35	$4.94	$26.87	$0.00	$5.69
2021-03-06	$47,499.67	$3.65	$156.94	$1,548.68	$32.64	$5.18	$28.14	$0.00	$5.64
2021-03-07	$50,580.26	$3.76	$160.09	$1,648.28	$34.68	$5.20	$31.22	$0.00	$6.00
2021-03-08	$51,017.01	$3.84	$176.76	$1,737.84	$34.39	$5.31	$33.55	$0.00	$6.09
2021-03-09	$53,957.50	$3.98	$225.66	$1,819.29	$35.94	$5.46	$32.72	$0.00	$6.44
2021-03-10	$56,218.94	$4.06	$323.00	$1,829.97	$38.93	$5.53	$31.89	$0.00	$6.75
2021-03-11	$56,231.97	$3.90	$500.00	$1,791.14	$36.43	$5.55	$30.69	$0.00	$6.86
2021-03-12	$56,975.92	$3.80	$518.00	$1,778.00	$35.77	$6.28	$30.27	$0.00	$6.95
2021-03-13	$59,647.30	$4.06	$612.78	$1,871.36	$37.24	$6.43	$32.48	$0.00	$7.34
2021-03-14	$59,591.77	$4.03	$691.69	$1,851.81	$36.48	$6.36	$31.31	$0.00	$7.38
2021-03-15	$56,099.99	$3.81	$809.00	$1,771.00	$34.87	$6.13	$30.03	$0.00	$7.08
2021-03-16	$55,688.57	$4.09	$876.75	$1,804.22	$35.05	$5.76	$29.30	$0.00	$7.10
2021-03-17	$54,979.71	$3.94	$973.70	$1,774.14	$34.72	$5.59	$29.99	$0.00	$7.10
2021-03-18	$59,354.29	$4.27	$877.77	$1,819.37	$36.66	$5.31	$30.80	$0.00	$7.49
2021-03-19	$59,054.58	$4.19	$859.89	$1,819.00	$38.32	$6.22	$31.38	$0.00	$7.47
2021-03-20	$59,162.75	$4.32	$877.79	$1,852.59	$39.93	$6.63	$33.08	$0.00	$7.53
2021-03-21	$57,108.57	$4.17	$833.33	$1,788.53	$36.71	$6.95	$32.34	$0.00	$7.26
2021-03-22	$57,077.45	$4.27	$830.39	$1,780.32	$37.41	$6.90	$33.90	$0.00	$7.27
2021-03-23	$55,259.97	$4.15	$820.00	$1,704.66	$35.06	$6.21	$33.43	$0.00	$7.05
2021-03-24	$56,174.20	$4.22	$792.45	$1,719.76	$35.54	$6.66	$31.24	$0.00	$7.11
2021-03-25	$50,979.33	$3.63	$725.01	$1,585.89	$29.34	$6.20	$26.47	$0.00	$6.42
2021-03-26	$53,265.06	$4.09	$730.51	$1,637.53	$31.75	$6.58	$27.85	$0.00	$6.70
2021-03-27	$54,877.28	$4.06	$796.67	$1,681.78	$32.07	$7.48	$27.97	$0.00	$6.93
2021-03-28	$56,257.72	$4.13	$799.00	$1,707.33	$32.43	$7.85	$28.20	$0.00	$7.08
2021-03-29	$57,804.54	$4.20	$822.22	$1,778.17	$34.19	$22.68	$28.57	$0.00	$7.43
2021-03-30	$58,556.09	$4.29	$850.00	$1,828.67	$33.89	$34.23	$28.53	$0.00	$7.64
2021-03-31	$59,278.76	$4.39	$850.61	$1,850.70	$36.88	$37.00	$28.03	$0.00	$7.76
2021-04-01	$59,033.84	$4.85	$805.00	$1,944.98	$37.82	$34.83	$29.51	$0.00	$7.72
2021-04-02	$59,422.64	$5.69	$825.40	$2,068.64	$39.79	$37.10	$29.76	$0.00	$7.85
2021-04-03	$58,920.92	$6.04	$788.88	$2,081.49	$43.49	$37.55	$31.21	$0.00	$7.82
2021-04-04	$58,045.32	$5.83	$775.59	$2,080.66	$44.27	$41.00	$30.56	$0.00	$7.74
2021-04-05	$58,955.20	$6.61	$805.00	$2,109.15	$44.66	$57.12	$31.15	$0.00	$8.05
2021-04-06	$57,972.16	$6.44	$833.33	$2,086.93	$42.57	$67.00	$30.86	$0.00	$8.06
2021-04-07	$56,378.84	$5.97	$780.00	$1,980.00	$39.11	$40.00	$28.47	$0.00	$7.52
2021-04-08	$57,730.00	$6.40	$785.00	$2,054.50	$40.87	$44.14	$29.62	$0.00	$7.74
2021-04-09	$58,234.49	$6.21	$785.71	$2,065.01	$40.59	$48.81	$29.73	$0.00	$7.83
2021-04-10	$60,195.01	$6.54	$785.71	$2,153.74	$41.21	$57.83	$29.80	$0.00	$8.14
2021-04-11	$59,738.71	$6.75	$805.10	$2,151.78	$40.48	$55.91	$30.01	$0.00	$8.10
2021-04-12	$59,950.00	$6.43	$785.71	$2,129.69	$39.86	$52.00	$34.52	$0.00	$8.09
2021-04-13	$63,319.17	$7.35	$816.30	$2,266.12	$41.12	$52.59	$35.17	$0.00	$8.52
2021-04-14	$63,056.06	$7.41	$790.85	$2,349.26	$41.69	$51.17	$34.20	$0.00	$8.46
2021-04-15	$62,708.14	$7.80	$800.00	$2,462.03	$42.85	$55.54	$38.41	$0.00	$8.54
2021-04-16	$61,565.00	$8.16	$767.34	$2,428.61	$42.14	$50.20	$36.18	$0.00	$8.33
2021-04-17	$60,157.19	$7.76	$736.73	$2,341.74	$42.80	$42.77	$34.89	$0.00	$8.06
2021-04-18	$55,181.43	$6.86	$712.23	$2,143.13	$36.26	$38.55	$30.57	$0.00	$7.38
2021-04-19	$54,751.06	$6.63	$706.12	$2,106.83	$34.74	$38.23	$30.04	$0.00	$7.31
2021-04-20	$55,301.00	$6.54	$699.74	$2,169.85	$34.08	$33.34	$29.87	$0.00	$7.31
2021-04-21	$56,080.73	$6.75	$725.01	$2,439.55	$36.01	$31.71	$35.39	$0.00	$7.49
2021-04-22	$54,644.78	$6.70	$718.36	$2,604.08	$35.82	$31.53	$37.09	$0.00	$7.37
2021-04-23	$49,756.43	$5.32	$626.61	$2,330.20	$31.40	$26.00	$32.12	$0.00	$6.61
2021-04-24	$50,280.61	$5.28	$616.65	$2,252.84	$30.02	$24.80	$31.07	$0.00	$6.61
2021-04-25	$50,341.58	$5.43	$633.22	$2,347.04	$30.95	$25.37	$34.68	$0.00	$6.69
2021-04-26	$53,587.11	$5.64	$666.39	$2,502.30	$32.60	$32.50	$35.71	$0.00	$7.16
2021-04-27	$54,990.54	$6.00	$767.34	$2,655.38	$33.94	$33.00	$39.90	$0.00	$7.46
2021-04-28	$54,330.01	$5.83	$760.00	$2,677.48	$33.23	$31.64	$41.78	$0.00	$7.38
2021-04-29	$53,799.01	$5.92	$740.03	$2,784.71	$33.81	$30.21	$41.48	$0.00	$7.31
2021-04-30	$57,133.38	$6.29	$754.99	$2,743.94	$36.15	$32.18	$39.64	$0.00	$7.68
2021-05-01	$57,381.48	$6.42	$728.01	$2,860.12	$36.31	$31.52	$39.52	$0.00	$7.69
2021-05-02	$56,613.55	$6.42	$725.00	$2,924.84	$36.34	$31.00	$42.57	$0.00	$7.64
2021-05-03	$57,689.25	$6.68	$739.98	$3,168.20	$37.07	$31.97	$43.09	$0.00	$7.81
2021-05-04	$54,246.32	$6.51	$719.00	$3,287.25	$35.80	$30.51	$41.01	$0.00	$7.42
2021-05-05	$57,446.88	$7.76	$748.97	$3,308.42	$38.95	$35.63	$42.95	$0.00	$7.89
2021-05-06	$56,806.34	$10.22	$782.00	$3,521.08	$39.83	$30.58	$41.39	$0.00	$7.88
2021-05-07	$57,392.49	$10.71	$750.00	$3,562.55	$42.49	$31.15	$40.55	$0.00	$7.95
2021-05-08	$57,817.28	$9.80	$736.00	$3,626.74	$39.26	$27.49	$40.13	$0.00	$7.90
2021-05-09	$57,356.71	$9.99	$750.01	$3,871.37	$39.62	$28.89	$39.14	$0.00	$7.90
2021-05-10	$57,826.53	$10.38	$742.02	$4,152.96	$39.67	$28.53	$39.46	$0.00	$7.98
2021-05-11	$56,054.98	$12.69	$787.99	$4,014.03	$37.54	$28.56	$37.24	$0.00	$7.86
2021-05-12	$55,562.86	$12.02	$820.00	$4,193.68	$39.97	$27.20	$41.03	$0.00	$7.87
2021-05-13	$49,827.18	$10.51	$765.00	$3,762.76	$39.33	$26.51	$37.49	$0.00	$7.12
2021-05-14	$51,253.53	$11.46	$804.66	$4,145.14	$43.83	$27.10	$40.07	$0.00	$7.42
2021-05-15	$48,968.07	$11.16	$764.44	$3,870.40	$47.44	$26.93	$38.62	$0.00	$7.12
2021-05-16	$47,814.41	$10.30	$739.99	$3,644.99	$43.06	$27.16	$37.08	$0.00	$6.90
2021-05-17	$43,383.29	$8.97	$658.01	$3,285.86	$37.75	$23.22	$33.26	$0.00	$6.22
2021-05-18	$42,998.97	$9.16	$635.00	$3,352.50	$38.46	$22.85	$34.60	$0.00	$6.18
2021-05-19	$37,097.16	$6.24	$529.99	$2,712.29	$26.89	$17.00	$25.38	$0.00	$5.15
2021-05-20	$41,269.10	$6.66	$570.00	$2,888.26	$29.81	$14.98	$26.99	$0.00	$5.64
2021-05-21	$36,819.85	$5.56	$521.99	$2,430.66	$23.02	$13.43	$21.58	$0.00	$4.97
2021-05-22	$38,137.32	$5.33	$458.50	$2,368.40	$22.63	$10.07	$20.90	$0.00	$5.00
2021-05-23	$33,158.54	$4.09	$410.41	$1,911.70	$16.39	$8.28	$14.63	$0.00	$4.27
2021-05-24	$37,463.72	$4.97	$457.99	$2,480.39	$20.64	$11.00	$21.85	$0.00	$4.94
2021-05-25	$37,845.42	$5.36	$470.83	$2,569.30	$21.91	$13.07	$23.61	$0.00	$5.06
2021-05-26	$38,640.00	$6.07	$450.04	$2,738.64	$22.75	$13.97	$25.73	$0.00	$5.19
2021-05-27	$39,615.21	$7.32	$505.99	$2,803.40	$23.74	$13.73	$29.72	$0.00	$5.42
2021-05-28	$36,693.96	$6.27	$460.00	$2,549.55	$22.37	$16.28	$27.81	$0.00	$5.03
2021-05-29	$34,177.05	$6.09	$440.00	$2,309.88	$19.95	$17.02	$23.27	$0.00	$4.69
2021-05-30	$35,272.41	$6.00	$460.00	$2,377.60	$19.94	$16.29	$24.22	$0.00	$4.82
2021-05-31	$36,842.89	$6.30	$460.00	$2,622.64	$21.73	$16.25	$27.71	$0.00	$5.05
2021-06-01	$36,184.16	$6.17	$442.01	$2,559.99	$22.07	$15.79	$26.56	$0.00	$4.95
2021-06-02	$38,031.70	$6.48	$459.89	$2,784.45	$25.87	$15.87	$28.51	$0.00	$5.22
2021-06-03	$38,509.98	$6.39	$425.01	$2,785.22	$26.95	$15.77	$28.26	$0.00	$5.24
2021-06-04	$37,000.51	$6.00	$408.00	$2,662.01	$24.79	$15.00	$25.64	$0.00	$5.00
2021-06-05	$36,323.12	$5.85	$360.66	$2,656.81	$23.99	$15.42	$25.70	$0.00	$4.89
2021-06-06	$36,128.81	$5.85	$379.98	$2,717.55	$24.18	$14.64	$25.57	$0.00	$4.89
2021-06-07	$35,951.24	$5.80	$353.18	$2,780.00	$24.82	$14.86	$26.90	$0.00	$4.87
2021-06-08	$31,751.43	$4.72	$301.11	$2,380.00	$20.47	$13.31	$21.51	$0.00	$4.25
2021-06-09	$36,400.00	$5.30	$399.99	$2,568.15	$22.58	$13.77	$24.63	$0.00	$4.87
2021-06-10	$36,800.00	$5.06	$347.00	$2,505.94	$23.62	$13.50	$23.91	$0.00	$4.85
2021-06-11	$36,805.65	$5.03	$342.01	$2,414.19	$22.08	$13.03	$22.41	$0.00	$4.81
2021-06-12	$35,383.39	$4.79	$342.00	$2,386.71	$20.77	$13.10	$21.71	$0.00	$4.65
2021-06-13	$36,028.21	$4.74	$311.00	$2,351.56	$20.22	$12.50	$20.57	$0.00	$4.66
2021-06-14	$40,667.23	$5.22	$367.99	$2,563.37	$22.89	$13.54	$23.85	$0.00	$5.26
2021-06-15	$39,979.02	$5.14	$360.00	$2,543.81	$23.96	$13.36	$23.35	$0.00	$5.18
2021-06-16	$38,761.65	$4.91	$364.99	$2,416.74	$23.22	$13.00	$22.15	$0.00	$5.02
2021-06-17	$39,074.46	$5.01	$365.00	$2,418.65	$23.43	$13.61	$22.19	$0.00	$5.07
2021-06-18	$36,395.76	$4.60	$330.02	$2,215.65	$21.36	$12.40	$20.30	$0.00	$4.70
2021-06-19	$36,036.20	$4.65	$330.00	$2,242.86	$20.98	$12.23	$20.69	$0.00	$4.67
2021-06-20	$34,409.36	$4.28	$329.98	$2,110.88	$19.69	$11.49	$19.44	$0.00	$4.45
2021-06-21	$32,603.62	$3.87	$290.00	$1,975.60	$17.91	$10.85	$17.29	$0.00	$4.18
2021-06-22	$31,746.62	$3.40	$266.18	$1,865.77	$15.10	$9.76	$15.94	$0.00	$4.01
2021-06-23	$33,521.22	$3.64	$315.00	$1,975.60	$16.23	$10.00	$17.83	$0.00	$4.27
2021-06-24	$33,912.45	$3.84	$301.00	$1,988.45	$16.24	$10.00	$18.15	$0.00	$4.31
2021-06-25	$32,705.95	$3.65	$300.00	$1,830.17	$14.76	$10.07	$16.15	$0.00	$4.14
2021-06-26	$31,502.84	$3.47	$277.00	$1,782.58	$14.22	$9.83	$16.03	$0.00	$3.98
2021-06-27	$33,172.75	$3.57	$276.07	$1,843.29	$14.25	$9.88	$15.94	$0.00	$4.16
2021-06-28	$34,767.60	$3.90	$290.31	$2,103.53	$15.35	$9.95	$17.84	$0.00	$4.39
2021-06-29	$36,157.09	$4.16	$327.00	$2,214.99	$16.95	$10.19	$18.81	$0.00	$4.60
2021-06-30	$34,216.84	$3.86	$302.22	$2,103.96	$15.21	$10.14	$17.13	$0.00	$4.34
2021-07-01	$33,489.98	$3.92	$293.69	$2,124.26	$15.40	$10.16	$17.90	$0.00	$4.27
2021-07-02	$33,530.19	$3.85	$304.20	$2,111.54	$15.09	$9.98	$17.83	$0.00	$4.28
2021-07-03	$34,578.26	$4.01	$314.70	$2,223.91	$15.47	$10.19	$18.85	$0.00	$4.42
2021-07-04	$35,539.89	$4.12	$324.98	$2,330.00	$15.68	$10.19	$20.55	$0.00	$4.56
2021-07-05	$33,629.16	$3.82	$319.99	$2,211.45	$14.99	$10.12	$19.60	$0.00	$4.33
2021-07-06	$34,084.12	$3.86	$314.73	$2,305.73	$15.62	$10.07	$22.04	$0.00	$4.41
2021-07-07	$34,544.09	$3.90	$324.98	$2,335.10	$16.83	$10.00	$22.81	$0.00	$4.48
2021-07-08	$32,849.99	$3.65	$295.78	$2,169.18	$15.47	$10.63	$20.48	$0.00	$4.24
2021-07-09	$33,577.54	$4.10	$312.63	$2,175.29	$15.82	$10.55	$21.35	$0.00	$4.35
2021-07-10	$33,887.84	$4.02	$312.63	$2,123.68	$15.34	$10.92	$20.36	$0.00	$4.36
2021-07-11	$33,922.16	$4.08	$304.23	$2,141.89	$15.69	$11.22	$20.52	$0.00	$4.37
2021-07-12	$33,398.36	$4.26	$304.22	$2,094.69	$15.29	$11.17	$20.26	$0.00	$4.31
2021-07-13	$32,787.50	$3.94	$287.36	$2,001.26	$14.58	$10.86	$18.92	$0.00	$4.20
2021-07-14	$32,776.92	$3.83	$295.78	$1,993.00	$14.27	$10.79	$18.20	$0.00	$4.19
2021-07-15	$31,708.12	$3.67	$293.14	$1,914.67	$13.24	$10.85	$17.37	$0.00	$4.06
2021-07-16	$32,128.76	$3.71	$293.15	$1,930.28	$12.82	$11.17	$16.92	$0.00	$4.10
2021-07-17	$31,722.98	$3.64	$283.68	$1,883.79	$12.13	$10.01	$16.04	$0.00	$4.02
2021-07-18	$31,396.99	$3.61	$288.42	$1,901.01	$12.40	$10.06	$16.15	$0.00	$3.99
2021-07-19	$30,796.47	$3.44	$278.95	$1,821.22	$11.51	$9.80	$15.73	$0.00	$3.90
2021-07-20	$29,846.45	$3.28	$274.20	$1,797.07	$10.75	$8.94	$14.95	$0.00	$3.77
2021-07-21	$31,958.25	$3.49	$287.36	$1,950.43	$12.56	$9.15	$16.28	$0.00	$4.04
2021-07-22	$31,958.25	$3.49	$287.36	$1,950.43	$12.56	$9.15	$16.28	$0.00	$4.04
2021-07-23	$32,324.89	$3.51	$295.78	$2,051.14	$13.47	$9.44	$17.49	$0.00	$4.12
2021-07-24	$33,898.25	$3.67	$316.84	$2,159.17	$13.55	$9.37	$18.25	$0.00	$4.31
2021-07-25	$34,197.45	$3.59	$312.10	$2,140.31	$13.43	$10.32	$17.30	$0.00	$4.33
2021-07-26	$38,516.25	$3.90	$335.78	$2,340.50	$14.65	$10.67	$19.82	$0.00	$4.85
2021-07-27	$38,161.00	$3.73	$340.52	$2,272.81	$14.20	$10.12	$18.74	$0.00	$4.79
2021-07-28	$39,721.22	$3.92	$343.79	$2,291.94	$14.47	$10.68	$18.94	$0.00	$4.96
2021-07-29	$39,947.50	$3.88	$350.10	$2,321.92	$15.14	$10.63	$19.32	$0.00	$5.00
2021-07-30	$39,024.74	$3.84	$340.63	$2,344.62	$14.57	$10.11	$19.84	$0.00	$4.90
2021-07-31	$41,550.00	$4.07	$356.41	$2,453.25	$16.30	$10.35	$20.91	$0.00	$5.20
2021-08-01	$41,292.14	$4.10	$369.04	$2,585.34	$19.12	$10.68	$22.61	$0.00	$5.23
2021-08-02	$39,731.26	$4.07	$359.57	$2,638.88	$18.30	$9.97	$22.45	$0.00	$5.06
2021-08-03	$38,196.08	$4.00	$334.32	$2,504.30	$17.39	$9.63	$21.27	$0.00	$4.85
2021-08-04	$39,272.29	$4.12	$343.78	$2,673.88	$18.81	$9.98	$22.50	$0.00	$5.01
2021-08-05	$38,613.02	$4.09	$356.42	$2,750.12	$18.93	$9.91	$24.37	$0.00	$4.98
2021-08-06	$41,859.97	$4.26	$359.57	$2,819.21	$19.81	$10.19	$25.24	$0.00	$5.34
2021-08-07	$43,302.02	$4.52	$378.52	$3,078.43	$20.67	$10.38	$27.92	$0.00	$5.56
2021-08-08	$44,063.00	$4.36	$378.52	$3,036.26	$20.18	$10.12	$26.80	$0.00	$5.61
2021-08-09	$45,980.00	$4.55	$378.52	$3,169.17	$20.82	$10.66	$27.55	$0.00	$5.84
2021-08-10	$45,152.26	$4.53	$381.68	$3,119.01	$20.59	$10.70	$28.67	$0.00	$5.77
2021-08-11	$46,439.45	$4.81	$398.21	$3,242.23	$21.89	$11.72	$30.15	$0.00	$5.96
2021-08-12	$44,240.77	$4.62	$372.31	$3,038.09	$20.58	$12.70	$27.50	$0.00	$5.67
2021-08-13	$46,360.72	$4.87	$385.26	$3,206.00	$21.82	$13.48	$29.25	$0.00	$5.95
2021-08-14	$46,878.38	$5.31	$411.15	$3,267.19	$22.71	$14.45	$28.91	$0.00	$6.05
2021-08-15	$46,085.73	$5.29	$402.52	$3,153.69	$22.11	$14.66	$28.84	$0.00	$5.95
